Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,51.588001,51.588001,51.240002,51.459999,51.459999,665
2020-08-14,51.278000,51.394001,51.220001,51.394001,51.394001,319
2020-08-17,51.386002,51.410000,51.223999,51.344002,51.344002,186
2020-08-18,51.160000,51.369999,51.000000,51.139999,51.139999,4565
2020-08-19,51.180000,51.442001,51.180000,51.442001,51.442001,438
2020-08-20,51.132000,51.358002,51.132000,51.327999,51.327999,3984
2020-08-21,51.326000,51.894001,51.326000,51.770000,51.770000,1011
2020-08-24,52.132000,52.195999,52.049999,52.195999,52.195999,2266
2020-08-25,52.610001,52.655998,52.313999,52.313999,52.313999,260
2020-08-26,52.768002,52.768002,52.523998,52.700001,52.700001,1140
2020-08-27,53.214001,53.480000,52.869999,53.338001,53.338001,2024
2020-08-28,53.096001,53.096001,52.840000,52.877998,52.877998,1378
2020-08-31,53.514000,53.514000,52.751999,52.751999,52.751999,655
2020-09-01,52.804001,52.995998,52.543999,52.952000,52.952000,911
2020-09-02,53.728001,54.014000,53.728001,53.990002,53.990002,245
2020-09-03,54.720001,54.720001,52.938000,52.938000,52.938000,715
2020-09-04,52.270000,53.015999,51.408001,51.610001,51.610001,10202
2020-09-07,51.824001,52.360001,51.824001,52.360001,52.360001,1499
2020-09-08,52.523998,52.523998,51.257999,51.257999,51.257999,3186
2020-09-09,51.130001,51.882000,51.130001,51.882000,51.882000,7189
2020-09-10,51.785999,51.860001,51.473999,51.644001,51.644001,921
2020-09-11,51.498001,51.498001,51.018002,51.018002,51.018002,1353
2020-09-14,51.478001,51.563999,51.212002,51.563999,51.563999,76
2020-09-15,51.439999,51.980000,51.416000,51.980000,51.980000,314
2020-09-16,51.886002,52.077999,51.886002,52.077999,52.077999,1510
2020-09-17,51.312000,51.452000,50.877998,51.284000,51.284000,11584
2020-09-18,51.099998,51.310001,50.694000,50.694000,50.694000,27542
2020-09-21,50.352001,50.363998,49.716999,49.716999,49.716999,790
2020-09-22,50.240002,50.708000,50.240002,50.506001,50.506001,962
2020-09-23,51.116001,51.230000,50.883999,50.883999,50.883999,810
2020-09-24,50.181999,50.383999,49.950001,50.256001,50.256001,89
2020-09-25,50.590000,50.717999,49.987000,50.717999,50.717999,21487
2020-09-28,51.501999,51.821999,51.501999,51.821999,51.821999,395
2020-09-29,51.862000,51.862000,51.335999,51.335999,51.335999,349
2020-09-30,50.966000,51.872002,50.966000,51.872002,51.872002,1795
2020-10-01,52.018002,52.104000,51.821999,51.931999,51.931999,13109
2020-10-02,51.480000,51.683998,51.071999,51.605999,51.605999,900
2020-10-05,52.074001,52.074001,51.641998,51.952000,51.952000,1018
2020-10-06,51.874001,52.122002,51.874001,52.122002,52.122002,403
2020-10-07,52.000000,52.254002,51.908001,52.254002,52.254002,1040
2020-10-08,52.712002,52.900002,52.633999,52.681999,52.681999,258
2020-10-09,53.226002,53.226002,52.840000,52.962002,52.962002,4511
2020-10-12,53.298000,53.928001,53.298000,53.928001,53.928001,410
2020-10-13,54.250000,54.250000,54.000000,54.188000,54.188000,1469
2020-10-14,54.445999,54.445999,53.852001,53.868000,53.868000,2114
2020-10-15,53.375999,53.414001,53.198002,53.414001,53.414001,443
2020-10-16,53.773998,54.037998,53.624001,53.911999,53.911999,462
2020-10-19,54.000000,54.014000,53.236000,53.236000,53.236000,7739
2020-10-20,52.841999,52.841999,52.543999,52.543999,52.543999,2248
2020-10-21,52.672001,52.672001,52.230000,52.400002,52.400002,2794
2020-10-22,52.119999,52.520000,52.049999,52.400002,52.400002,5816
2020-10-23,52.790001,52.848000,52.619999,52.619999,52.619999,665
2020-10-26,52.230000,52.428001,51.709999,51.709999,51.709999,5661
2020-10-27,52.049999,52.212002,51.830002,51.830002,51.830002,10303
2020-10-28,51.590000,51.590000,50.618000,50.689999,50.689999,11681
2020-10-29,50.880001,51.122002,50.338001,51.122002,51.122002,29502
2020-10-30,50.380001,50.779999,50.110001,50.560001,50.560001,76356
2020-11-02,50.889999,51.650002,50.880001,51.375999,51.375999,62532
2020-11-03,51.509998,52.136002,51.480000,52.136002,52.136002,18761
2020-11-04,51.990002,53.487999,51.990002,53.487999,53.487999,91914
2020-11-05,53.540001,53.807999,53.320000,53.734001,53.734001,51264
2020-11-06,53.375999,53.487999,52.799999,53.306000,53.306000,35204
2020-11-09,53.959999,55.709999,53.959999,55.169998,55.169998,26153
2020-11-10,54.400002,54.478001,53.770000,54.056000,54.056000,25600
2020-11-11,54.369999,54.939999,54.352001,54.855999,54.855999,12718
2020-11-12,54.490002,54.580002,54.419998,54.419998,54.419998,27409
2020-11-13,54.320000,54.566002,54.320000,54.411999,54.411999,23862
2020-11-16,55.060001,55.369999,55.040001,55.310001,55.310001,17421
2020-11-17,55.189999,55.189999,54.698002,54.990002,54.990002,9713
2020-11-18,54.730000,55.150002,54.730000,55.062000,55.062000,21274
2020-11-19,54.450001,54.478001,54.240002,54.310001,54.310001,38480
2020-11-20,54.279999,54.568001,54.279999,54.540001,54.540001,13290
2020-11-23,54.400002,54.598000,54.230000,54.369999,54.369999,16499
2020-11-24,54.939999,55.220001,54.790001,55.220001,55.220001,7576
2020-11-25,55.290001,55.312000,55.029999,55.049999,55.049999,10031
2020-11-26,55.099998,55.169998,55.071999,55.110001,55.110001,11679
2020-11-27,55.020000,55.160000,54.973999,54.973999,54.973999,8487
2020-11-30,54.599998,54.810001,54.462002,54.476002,54.476002,3600
2020-12-01,55.189999,55.380001,55.054001,55.102001,55.102001,10460
2020-12-02,54.700001,54.849998,54.590000,54.751999,54.751999,15179
2020-12-03,54.660000,54.717999,54.557999,54.714001,54.714001,4970
2020-12-04,54.700001,55.015999,54.580002,55.015999,55.015999,8758
2020-12-07,55.090000,55.098000,54.958000,55.051998,55.051998,13601
2020-12-08,54.990002,55.230000,54.750000,55.230000,55.230000,37895
2020-12-09,55.279999,55.428001,55.279999,55.310001,55.310001,6213
2020-12-10,54.919998,55.040001,54.438000,54.860001,54.860001,33454
2020-12-11,54.669998,54.683998,54.195999,54.416000,54.416000,18203
2020-12-14,54.820000,55.088001,54.771999,54.771999,54.771999,9874
2020-12-15,54.512001,54.720001,54.500000,54.571999,54.571999,19724
2020-12-16,55.000000,55.032001,54.700001,55.032001,55.032001,6377
2020-12-17,55.029999,55.057999,54.840000,54.880001,54.880001,6830
2020-12-18,54.860001,55.007999,54.667999,54.731998,54.731998,16982
2020-12-21,54.860001,54.860001,53.742001,54.222000,54.222000,57885
2020-12-22,54.560001,54.882000,54.560001,54.722000,54.722000,3985
2020-12-23,54.820000,54.978001,54.799999,54.925999,54.925999,1061
2020-12-28,55.160000,55.397999,55.090000,55.310001,55.310001,5744
2020-12-29,55.490002,55.537998,55.150002,55.243999,55.243999,6014
2020-12-30,55.200001,55.285999,55.085999,55.085999,55.085999,1542
2021-01-04,55.660000,55.688000,54.580002,54.580002,54.580002,43074
2021-01-05,54.590000,54.834000,54.394001,54.694000,54.694000,6711
2021-01-06,54.590000,55.540001,54.327999,55.540001,55.540001,13753
2021-01-07,55.520000,56.222000,55.490002,56.070000,56.070000,12912
2021-01-08,56.560001,56.560001,56.250000,56.316002,56.316002,13896
2021-01-11,56.590000,56.750000,56.500000,56.709999,56.709999,2345
2021-01-12,56.689999,56.754002,56.590000,56.616001,56.616001,5153
2021-01-13,56.509998,56.720001,56.403999,56.720001,56.720001,1096
2021-01-14,56.880001,57.090000,56.799999,56.900002,56.900002,5094
2021-01-15,56.529999,56.630001,56.278000,56.520000,56.520000,7491
2021-01-18,56.430000,56.599998,56.410000,56.596001,56.596001,1145
2021-01-19,56.750000,56.779999,56.514000,56.526001,56.526001,1454
2021-01-20,56.689999,57.439999,56.689999,57.430000,57.430000,2035
2021-01-21,57.720001,57.720001,57.368000,57.450001,57.450001,16639
2021-01-22,57.150002,57.169998,56.830002,57.116001,57.116001,26638
2021-01-25,57.380001,57.630001,56.930000,57.090000,57.090000,8079
2021-01-26,57.360001,57.618000,57.360001,57.369999,57.369999,6356
2021-01-27,57.259998,57.442001,56.590000,56.680000,56.680000,34020
2021-01-28,55.990002,56.939999,55.588001,56.939999,56.939999,48062
2021-01-29,55.930000,56.270000,55.680000,55.680000,55.680000,60462
2021-02-01,55.860001,56.349998,55.849998,56.349998,56.349998,7272
2021-02-02,56.919998,57.790001,56.919998,57.790001,57.790001,6888
2021-02-03,57.919998,57.925999,57.542000,57.695999,57.695999,3420
2021-02-04,57.779999,58.320000,57.770000,58.320000,58.320000,11690
2021-02-05,58.709999,58.889999,58.400002,58.540001,58.540001,9355
2021-02-08,58.669998,58.759998,58.646000,58.650002,58.650002,6247
2021-02-09,58.680000,58.728001,58.472000,58.576000,58.576000,3341
2021-02-10,58.639999,58.910000,58.169998,58.320000,58.320000,2244
2021-02-11,58.540001,58.638000,58.271999,58.549999,58.549999,16971
2021-02-12,58.450001,58.700001,58.448002,58.669998,58.669998,2182
2021-02-15,59.000000,59.139999,58.919998,59.090000,59.090000,13098
2021-02-16,59.102001,59.150002,58.897999,58.910000,58.910000,3821
2021-02-17,58.959999,59.119999,58.799999,58.810001,58.810001,6136
2021-02-18,59.000000,59.209999,58.349998,58.526001,58.526001,32488
2021-02-19,58.560001,58.778000,58.520000,58.689999,58.689999,3773
2021-02-22,58.000000,58.049999,57.875999,58.026001,58.026001,31876
2021-02-23,58.014000,58.014000,57.000000,57.549999,57.549999,12092
2021-02-24,57.810001,58.327999,57.770000,58.310001,58.310001,19351
2021-02-25,58.459999,58.535999,57.669998,57.669998,57.669998,20740
2021-02-26,57.040001,57.576000,56.810001,57.576000,57.576000,33994
2021-03-01,57.910000,58.636002,57.910000,58.636002,58.636002,31677
2021-03-02,58.633999,58.869999,58.256001,58.256001,58.256001,21972
2021-03-03,58.439999,58.529999,57.869999,58.070000,58.070000,36097
2021-03-04,57.500000,57.757999,57.147999,57.616001,57.616001,42176
2021-03-05,57.080002,58.000000,56.869999,57.040001,57.040001,20779
2021-03-08,58.169998,59.299999,58.138000,59.160000,59.160000,14433
2021-03-09,58.779999,59.400002,58.750000,59.348000,59.348000,37575
2021-03-10,59.070000,59.506001,59.070000,59.506001,59.506001,25054
2021-03-11,59.644001,59.959999,59.492001,59.959999,59.959999,4129
2021-03-12,59.619999,59.779999,59.570000,59.619999,59.619999,42589
2021-03-15,59.990002,60.228001,59.778000,59.939999,59.939999,14087
2021-03-16,60.439999,60.667999,60.279999,60.549999,60.549999,8195
2021-03-17,60.509998,60.509998,60.000000,60.150002,60.150002,21963
2021-03-18,60.200001,60.360001,59.990002,60.259998,60.259998,14831
2021-03-19,59.740002,59.959999,59.400002,59.799999,59.799999,27559
2021-03-22,59.570000,59.976002,59.570000,59.976002,59.976002,20050
2021-03-23,59.970001,60.360001,59.897999,60.290001,60.290001,5191
2021-03-24,60.042000,60.433998,60.042000,60.330002,60.330002,19972
2021-03-25,59.869999,60.037998,59.368000,59.990002,59.990002,32816
2021-03-26,60.520000,60.619999,60.349998,60.619999,60.619999,9412
2021-03-29,60.939999,61.161999,60.830002,61.015999,61.015999,19006
2021-03-30,61.410000,61.439999,61.167999,61.310001,61.310001,16998
2021-03-31,61.279999,61.610001,61.167999,61.604000,61.604000,13853
